chr,gene,length
chr1,LOC105378608.csv,3812
chr13,MTUS2.csv,685985
chr18,LOC105372130.csv,174341
chr1,MIR6084.csv,110
chr1,TEX50.csv,34128
chr7,LOC105375162.csv,10655
chr9,SET.csv,12973
chr3,SNORD66.csv,76
chr7,POT1-AS1.csv,215362
chr17,RPH3AL-AS1.csv,1970
chr10,PAOX.csv,12433
chr16,MIR140.csv,100
chr4,LINC02615.csv,91383
chr1,MGC27382.csv,139866
chr3,NSUN3.csv,68772
chr13,LOC105370249.csv,53006
chr1,FCER1G.csv,3951
chr7,LOC105375613.csv,4195
chr7,COL26A1.csv,196656
chr12,LOC107984472.csv,16431
chr5,LOC105379133.csv,47401
chr18,LOC105371981.csv,7685
chr19,ZNF331.csv,76451
chr4,WWC2.csv,222138
chr3,SNORD136.csv,147
chr2,RPS7.csv,5661
chr10,ZNF37A.csv,55967
chr12,MIR4700.csv,74
chr7,LOC105375527.csv,2704
chr4,USP53.csv,82896
chr10,LOC107984276.csv,1691
chr5,PDLIM4.csv,15784
chr10,LINC02624.csv,48558
chr4,MIR3139.csv,76
chr1,LOC105371610.csv,19371
chr20,MIR3196.csv,64
chr11,MIR4693.csv,75
chr7,VOPP1-DT.csv,22951
chr8,LOC101929759.csv,3725
chr15,SQOR.csv,60134
chr5,PCDHGA3.csv,169147
chr8,LOC107986902.csv,22361
chr1,RASAL2.csv,385151
chr11,OR8U1.csv,930
chr5,LOC105379179.csv,4508
chr14,CCDC196.csv,13699
chr7,INSIG1.csv,12358
chr11,MIR4492.csv,80
chr11,DRAP1.csv,2138
chr5,P4HA2-AS1.csv,7930
chr19,MIR7-3HG.csv,3452
chr20,CDC25B.csv,19168
chr7,CTAGE4.csv,2615
chr10,GJD4.csv,3595
chr2,LINC01238.csv,6594
chr23,MAGEB1.csv,8310
chr9,DNAJA1.csv,14635
chr5,PRELID1.csv,3151
chr11,IRAG1-AS1.csv,58697
chr9,LOC107987077.csv,5293
chr23,GAGE12H.csv,7353
chr4,PIGY-DT.csv,1182
chr15,GREM1.csv,27103
chr2,LINC01317.csv,590861
chr23,EIF2S3.csv,23855
chr11,MUS81.csv,7410
chr3,LOC105377067.csv,59492
chr10,MIR6078.csv,100
chr14,LOC105370671.csv,1626
chr16,ZKSCAN2-DT.csv,3490
chr1,SNRPE.csv,9554
chr3,MIR4788.csv,80
chr2,UNC80.csv,227465
chr6,LOC107986560.csv,27388
chr20,SNORD57.csv,72
chr11,MUC5AC.csv,43186
chr2,LOC107985854.csv,71840
chr20,LOC105372637.csv,10438
chr13,COG6.csv,136040
chr4,LOC105377596.csv,45243
chr11,TTC12.csv,71384
chr1,LOC101926907.csv,7123
chr17,LLGL2.csv,50130
chr8,MIR3150A.csv,80
chr10,DNMBP-AS1.csv,31794
chr9,TDRD7.csv,84030
chr17,LOC105371520.csv,8190
chr17,AFMID.csv,22601
chr6,LOC118142757.csv,24651
chr1,LOC112268220.csv,4100
chr12,LINC02347.csv,30305
chr3,IRAK2.csv,78827
chr21,MCM3AP-AS1.csv,22471
chr14,DIO2-AS1.csv,244049
chr9,LOC107987087.csv,288238
chr18,ST8SIA5-DT.csv,38350
chr5,BRIX1.csv,10286
chr10,LOC112268065.csv,10621
chr8,LOC105375751.csv,492046
chr15,LOC107984714.csv,43370
chr1,LOC105371441.csv,23373
chr6,ESR1.csv,475472
chr1,LOC112268239.csv,5206
chr15,LOC105370917.csv,13591
chr5,SMAD5.csv,49889
chr12,KLRF1.csv,44954
chr6,RNF5.csv,2389
chr18,MIR4526.csv,87
chr19,PINLYP.csv,6298
chr13,POLR1D.csv,46673
chr10,GSTO1.csv,13283
chr16,CDH13.csv,1173818
chr8,LY6K.csv,5047
chr1,NIT1.csv,7355
chr16,LCMT1.csv,66530
chr4,LINC01085.csv,28085
chr17,LGALS9.csv,18389
chr16,TUBB3.csv,14173
chr6,RBM24.csv,12515
chr3,TRIM42.csv,23098
chr11,LOC107984299.csv,3706
chr17,CACNG1.csv,12244
chr1,ZSCAN20.csv,31663
chr7,GALNTL5.csv,63524
chr3,LOC105377128.csv,1359
chr2,TTL.csv,59613
chr14,PRPF39.csv,32167
chr12,LINC02401.csv,12022
chr2,NMS.csv,12799
chr1,CKS1B.csv,4571
chr9,TOR4A.csv,4916
chr6,TRA-AGC7-1.csv,72
chr1,IGFN1.csv,38173
chr3,NEPRO-AS1.csv,124871
chr9,GPR21.csv,9117
chr11,SERPINH1.csv,10531
chr23,LOC107987331.csv,15274
chr1,CCDC185.csv,2051
chr13,NHLRC3.csv,11799
chr12,LOC107987180.csv,8498
chr23,MBTPS2.csv,45807
chr12,CCDC91.csv,359721
chr4,IL15.csv,97405
chr11,OR9G1.csv,4790
chr13,LOC112268111.csv,2167
chr16,LINC02182.csv,937
chr5,LINC01863.csv,15888
chr13,RNF17.csv,141176
chr6,ITPR3.csv,75241
chr2,LINC01173.csv,35097
chr3,LOC107986079.csv,18598
chr13,LOC112268112.csv,16138
chr1,EFCAB14-AS1.csv,18063
chr2,LINC01118.csv,5993
chr1,FAM43B.csv,2448
chr16,RBBP6.csv,33298
chr19,SNORD105.csv,85
chr7,DNAJB6.csv,80436
chr17,AOC3.csv,6949
chr10,LOC105376390.csv,6934
chr11,FAT3.csv,671838
chr14,LOC107984630.csv,28250
chr15,NR2F2.csv,14218
chr1,ATAD3C.csv,20475
chr19,LOC105372411.csv,15403
chr17,SNORA38B.csv,132
chr7,SPDYE21.csv,12065
chr14,ESRRB.csv,130569
chr6,IYD.csv,37116
chr18,PARD6G-AS1.csv,30509
chr20,PCSK2.csv,258472
chr14,LRRC9.csv,147105
chr6,LOC107986574.csv,15745
chr24,LOC105379413.csv,11223
chr3,LOC105374038.csv,6724
chr5,ZFYVE16.csv,75765
chr20,LOC105372539.csv,7251
chr14,TRAJ18.csv,66
chr5,OTULIN.csv,55759
chr1,DAB1-AS1.csv,2636
chr9,LOC105379448.csv,7788
chr19,CAPNS1.csv,10288
chr14,LRFN5.csv,297674
chr14,LGALS3.csv,16179
chr18,TTR.csv,6945
chr21,LINC02575.csv,5572
chr16,NOL3.csv,5200
chr6,LOC100505985.csv,5895
chr9,LOC105379434.csv,1413
chr8,ADAM7.csv,68540
chr8,CDCA2.csv,52752
chr15,BBS4.csv,52273
chr14,ADAM21.csv,7732
chr23,OPN1MW.csv,14266
chr18,MIR122HG.csv,5019
chr3,LOC105374134.csv,9565
chr10,LINC02655.csv,3938
chr4,NDNF-AS1.csv,9143
chr6,LOC107986570.csv,26731
chr19,LOC105372234.csv,476
chr14,MIR889.csv,79
chr1,MIR1278.csv,81
chr3,IL17RE.csv,14316
chr20,LOC107985383.csv,5908
chr8,MYC.csv,7518
chr2,KDM3A.csv,52070
chr21,MX1.csv,38886
chr18,LINC01922.csv,3762
chr23,LOC107985720.csv,2172
chr23,GSPT2.csv,2791
chr1,LINC02607.csv,5349
chr5,DIAPH1-AS1.csv,6950
chr19,TPRX2.csv,2487
chr1,QSOX1.csv,49162
chr5,LOC105379085.csv,121474
chr5,LSINCT5.csv,2647
chr21,TRPM2.csv,92696
chr14,TRAJ6.csv,62
chr7,LOC105375153.csv,137571
chr2,LOC112268439.csv,12431
chr1,LOC105373167.csv,10036
chr17,CALCOCO2.csv,34211
chr3,MIR563.csv,79
chr7,ARMC10.csv,24855
chr6,LOC112267952.csv,23581
chr23,CFAP47.csv,465584
chr7,MIR550A2.csv,97
chr12,LOC102724618.csv,49222
chr15,SNORD115-35.csv,82
chr15,TRK-CTT1-2.csv,73
chr1,LOC101928372.csv,17458
chr20,LINC01524.csv,29589
chr10,ALOX5.csv,71913
chr24,VAMP7.csv,62452
chr14,FLJ22447.csv,84174
chr7,RAMP3.csv,26473
chr2,SP140L.csv,80355
chr16,TP53TG3F.csv,5094
chr1,PINK1.csv,18054
chr22,IGLJ5.csv,38
chr19,FZR1.csv,32072
chr1,TRE-TTC3-1.csv,72
chr7,LOC107986751.csv,947
chr3,LOC105377112.csv,9192
chr11,LOC105369544.csv,19641
chr17,HOXB-AS2.csv,5821
chr13,FAM216B.csv,9966
chr4,IBSP.csv,12882
chr10,LOC101929347.csv,7361
chr23,ARMCX5-GPRASP2.csv,308717
chr22,MMP11.csv,11468
chr17,MIR548AA2.csv,97
chr15,LOC105370939.csv,11888
chr4,TMEM144.csv,53820
chr2,LINC01104.csv,43231
chr14,MIR380.csv,61
chr7,ATP6V1F.csv,2992
chr7,VPS50.csv,128758
chr14,OR4N5.csv,6652
chr11,LOC105369587.csv,6362
chr22,GNAZ.csv,54519
chr10,ANXA8L1.csv,16003
chr12,LINC02822.csv,88774
chr1,TRAF3IP3.csv,26265
chr10,ADGRA1.csv,43752
chr17,LOC105371745.csv,1124
chr16,CES2.csv,10626
chr10,MIR605.csv,83
chr12,LOC105369818.csv,114988
chr22,LGALS1.csv,4167
chr7,RBAK.csv,23628
chr1,LYPLAL1.csv,271272
chr17,PSMB3.csv,11485
chr21,LINC01436.csv,2976
chr2,TRIM54.csv,25011
chr4,FAM47E.csv,69744
chr22,LOC107985563.csv,3732
chr16,LPCAT2.csv,77612
chr7,MAGI2-AS3.csv,18252
chr8,MIR2052HG.csv,158487
chr19,LOC105372281.csv,6305
chr3,TOPAZ1.csv,95186
chr16,PDIA2.csv,4052
chr1,LOC105378600.csv,900
chr8,LOC102724772.csv,6184
chr14,TSHR.csv,191318
chr13,LOC105370360.csv,14462
chr10,LOC105378473.csv,28739
chr14,SNORA89.csv,177
chr13,CPB2-AS1.csv,48500
chr11,LINC02873.csv,44397
chr5,LOC105379171.csv,42488
chr14,LOC105370653.csv,23364
chr4,TMA16.csv,25850
chr19,LOC105372421.csv,13894
chr6,LOC105377982.csv,51267
chr1,ZRANB2-DT.csv,156400
chr8,LOC105379361.csv,8030
chr6,LOC105375018.csv,1606
chr19,ZNF761.csv,26278
chr13,LOC105370271.csv,1910
chr5,SOWAHA.csv,3485
chr4,LOC105377520.csv,2203
chr1,TMEM269.csv,15837
chr10,BUB3.csv,16066
chr16,MMP25.csv,14767
chr7,LOC105375471.csv,17048
chr17,LINC02080.csv,8059
chr16,CX3CL1.csv,12555
chr17,LINC02089.csv,37468
chr5,LINC02221.csv,3233
chr19,LENG8.csv,14402
chr22,LOC105372861.csv,11240
chr6,SNORD32B.csv,77
chr3,LOC105374257.csv,18750
chr2,LOC105374842.csv,2323
chr16,CCL17.csv,19988
chr22,MAPK8IP2.csv,13186
chr7,PHTF2.csv,158732
chr16,TSC2.csv,41688
chr17,LINC01978.csv,4654
chr13,LINC00676.csv,1761
chr3,AGTR1.csv,45101
chr2,LOC105373804.csv,26958
chr17,MIR5010.csv,120
chr7,PTPRZ1.csv,188876
chr7,LLCFC1.csv,1385
chr6,ATXN1-AS1.csv,5746
chr5,SAP30L.csv,15085
chr1,RPAP2.csv,103007
chr7,C1GALT1.csv,66073
chr1,UQCRH.csv,13079
chr14,TRAV38-1.csv,593
chr1,MACF1.csv,402972
chr3,RBM5.csv,30103
chr9,FRMD3-AS1.csv,51545
chr9,FAM74A1.csv,5852
chr5,LOC285593.csv,5435
chr9,LINC00475.csv,18142
chr9,BARX1-DT.csv,2089
chr24,LINC00106.csv,2388
chr3,NLGN1.csv,898444
chr7,ORAI2.csv,23251
chr6,LOC101929770.csv,103077
chr1,MIR1295B.csv,60
chr7,ITGB8.csv,85936
chr17,LLGL1.csv,19283
chr5,FGFR4.csv,11230
chr11,NTM.csv,966208
chr10,HEAT2.csv,4306
chr23,LOC107985669.csv,18270
chr6,LOC100294145.csv,9583
chr2,RUFY4.csv,55651
chr7,MIR6839.csv,113
chr11,SCGB1D2.csv,2574
chr11,TRL-CAA5-1.csv,74
chr17,TVP23B.csv,25532
chr8,ADGRA2.csv,48014
chr2,ANXA4.csv,183305
chr8,SMIM18.csv,8294
chr3,PLXNA1.csv,54275
chr6,TRI-AAT2-1.csv,74
chr16,RMI2.csv,6302
chr15,PLA2G4E-AS1.csv,26332
chr6,LY6G6D.csv,2572
chr11,LOC105369448.csv,4505
chr6,TMEM63B.csv,28892
chr10,CYP2E1.csv,11761
chr12,LOC105369885.csv,4228
chr1,LINC01750.csv,8307
chr23,XPNPEP2.csv,30558
chr5,CTD-2194D22.4.csv,13163
chr22,LINC01634.csv,8584
chr15,FAM81A.csv,123894
chr1,LOC107985219.csv,6608
chr6,PPP1R3G.csv,4147
chr6,LST1.csv,2725
chr11,PHRF1.csv,35777
chr14,DGLUCY.csv,165300
chr7,DNAH11.csv,358801
chr6,BPHL.csv,35224
chr17,TLCD3A.csv,10373
chr1,MICOS10-NBL1.csv,61474
chr18,LOC105372083.csv,3795
chr16,VPS35L.csv,145461
chr6,PSORS1C1.csv,25293
chr8,MIR7160.csv,52
chr3,MIR544B.csv,78
chr12,LOC105369756.csv,963
chr20,SLC17A9.csv,16896
chr12,RIC8B.csv,114696
chr12,FKBP4.csv,10454
chr7,FAM221A.csv,23132
chr23,FRMPD3.csv,155613
chr11,LINC00301.csv,71399
chr12,LOC105369932.csv,9685
chr19,IGFL2.csv,136850
chr1,MIR4424.csv,86
chr14,MIR1197.csv,88
chr1,LINC02788.csv,5439
chr12,DDN-AS1.csv,20894
chr10,ADARB2-AS1.csv,30379
chr4,ZNF330.csv,14404
chr12,LNCOG.csv,46087
chr9,LOC102724431.csv,25130
chr7,STARD3NL.csv,52427
chr5,LOC102723638.csv,54226
chr19,CHAF1A.csv,45727
chr19,PPFIA3.csv,31642
chr17,DCXR-DT.csv,1463
chr1,MDS2.csv,13235
chr11,TUB.csv,87064
chr2,PKP4.csv,224478
chr8,LOC112268026.csv,14995
chr13,LOC102724489.csv,2920
chr3,LOC112268448.csv,14318
chr9,SNORD141A.csv,105
chr4,GLRB.csv,95945
chr23,LOC105373177.csv,34295
chr21,LINC00308.csv,17912
chr13,MIR19A.csv,82
chr14,TNFAIP2.csv,16265
chr4,ABCE1.csv,31214
chr11,LOC105369366.csv,11207
chr21,RSPH1-DT.csv,905
chr7,TRBV7-3.csv,463
chr5,PCDHGA2.csv,174216
chr2,RETREG2.csv,7249
chr3,MIR4448.csv,86
chr6,MAPK13.csv,14009
chr1,SMYD3-AS1.csv,5245
chr9,MIR1302-9.csv,138
chr14,C14orf28.csv,9983
chr4,MIR548T.csv,74
chr5,IGIP.csv,3456
chr19,CEACAM3.csv,14968
chr14,LINC00226.csv,699
chr9,LINC02907.csv,3314
chr14,MIR323B.csv,82
chr6,LOC105377839.csv,766
chr2,LINC01122.csv,543014
chr8,LOC105379308.csv,1857
chr17,RPS6KB1.csv,57454
chr5,LOC105374620.csv,2675
chr16,CAPNS2.csv,1004
chr19,GRIN3B.csv,9330
chr20,ACTR5.csv,24061
chr15,CKMT1A.csv,6579
chr5,UBE2QL1.csv,59377
chr4,PTPN13.csv,220866
chr2,DUSP28.csv,6018
chr1,VCAM1.csv,19304
chr13,LOC101929259.csv,6928
chr12,MIR135A2.csv,100
chr2,LOC105373928.csv,1820
chr1,ARTN.csv,3440
chr3,MIR6822.csv,61
chr12,SNORD133.csv,216
chr14,EGLN3-AS1.csv,20376
chr2,UNC50.csv,9927
chr23,SAT1.csv,3038
chr23,TAF1.csv,164306
chr1,MPL.csv,17592
chr1,H6PD.csv,36571
chr3,LOC101927829.csv,8461
chr23,MAGEA1.csv,4597
chr2,IGKV2D-28.csv,733
chr4,LOC105377460.csv,22994
chr11,RPS6KB2.csv,6934
chr4,MIR578.csv,96
chr3,LOC440982.csv,88584
chr18,LOC112267870.csv,28422
chr12,GLT1D1.csv,131646
chr17,LOC105371776.csv,12795
chr8,LOC105375671.csv,1566
chr17,CAMTA2-AS1.csv,3566
chr11,FOLR1.csv,6615
chr16,WASIR2.csv,2199
chr15,CRABP1.csv,7873
chr21,LOC102724951.csv,38341
chr11,AMOTL1.csv,170331
chr16,DNASE1L2.csv,2268
chr9,NEK6.csv,95702
chr1,RAB25.csv,9345
chr10,TIMM23.csv,31254
chr19,SNORD152.csv,54
chr11,LINC02706.csv,3510
chr9,MRRF.csv,66456
chr23,LOC107985646.csv,7569
chr7,OR2A14.csv,8013
chr1,NECAP2.csv,19355
chr6,TRQ-CTG5-1.csv,72
chr23,SPANXN4.csv,12710
chr5,CPEB4.csv,73653
chr2,LOC105373481.csv,10978
chr18,MIR302F.csv,51
chr1,CAMTA1.csv,984255
chr13,BORA.csv,28274
chr1,LOC105376695.csv,8555
chr13,MYCBP2-AS1.csv,12263
chr22,SEPT5-GP1BB.csv,7555
chr10,LINC01516.csv,48176
chr6,BRPF3.csv,36047
chr1,HMGB4.csv,4317
chr2,UGT1A5.csv,60394
chr12,LOC642846.csv,30432
chr12,LOC105369904.csv,7090
chr12,CACNB3.csv,14510
chr19,OR1I1.csv,10760
chr16,LINC00311.csv,5125
chr5,CYSTM1.csv,68602
chr5,PAIP2.csv,27868
chr7,RINT1.csv,35509
chr14,TCL6.csv,21356
chr5,NR2F1.csv,11392
chr6,LOC105374906.csv,27499
chr1,LRRC8B.csv,75236
chr2,ATG16L1.csv,44028
chr19,LOC101927151.csv,231539
chr3,EPHA3.csv,374514
chr19,LRRC8E.csv,13507
chr10,LOC105378545.csv,2961
chr15,SYNM.csv,31518
chr19,MIR935.csv,91
chr5,BHMT2.csv,20303
chr22,EWSR1.csv,32270
chr12,KRT18.csv,4052
chr2,DCAF17.csv,56864
chr7,TRR-CCT4-1.csv,73
chr6,RCAN2-DT.csv,41435
chr2,GMPPA.csv,8099
chr12,RPL41.csv,1335
chr11,TMEM126B.csv,7968
chr15,LDHAL6B.csv,1746
chr1,LINC01397.csv,27032
chr19,LOC112268247.csv,11786
chr16,TRR-CCT3-1.csv,73
chr17,RASL10B.csv,11883
chr2,MIR3127.csv,76
chr14,MIR412.csv,91
chr4,LOC105377499.csv,37880
chr1,LCE3B.csv,288
chr19,MIR4751.csv,74
chr14,PCNX1.csv,207940
chr19,ZNF136.csv,26776
chr6,H2AC8.csv,517
chr4,LOC105377366.csv,6565
chr1,SLC26A9-AS1.csv,43183
chr8,OXR1.csv,482517
chr19,LOC105372475.csv,4323
chr7,PDGFA-DT.csv,4842
chr10,C10orf62.csv,1214
chr4,USP17L5.csv,1593
chr15,MIR7973-1.csv,76
chr23,LOC105373323.csv,4256
chr7,LOC100131472.csv,4863
chr17,CACNA1G.csv,68911
chr19,CATSPERD.csv,58579
chr22,MIOX.csv,6661
chr1,LOC105371446.csv,13452
chr3,CAPN7.csv,46671
chr17,MRPL45.csv,26044
chr12,LOC105369969.csv,21189
chr15,MRPS11.csv,13069
chr23,LINC00106.csv,2388
chr20,TRIB3.csv,16800
chr6,BYSL.csv,11548
chr15,MAP2K1.csv,104633
chr2,ST3GAL5-AS1.csv,2973
chr1,DHDDS.csv,38986
chr6,LOC105378098.csv,13069
chr1,IKBKE.csv,26648
chr1,STUM.csv,60485
chr12,IRAG2.csv,110761
chr5,TRV-AAC1-3.csv,73
chr17,RAD51C.csv,43472
chr5,LOC105378230.csv,12217
chr6,LOC105374918.csv,3680
chr17,GPS1.csv,6539
chr11,MIR1260B.csv,89
chr12,LOC105369957.csv,40768
chr23,MAGEA9.csv,5862
chr9,SURF2.csv,4609
chr14,NKX2-1-AS1.csv,3739
chr19,ATCAY.csv,47398
chr19,APOC4.csv,3260
chr20,POFUT1.csv,30779
chr7,TRBV6-1.csv,433
chr4,FGF5.csv,24430
chr6,KAAG1.csv,1383
chr16,LOC101927536.csv,3997
chr23,MIR500A.csv,84
chr11,DRD4.csv,3438
chr5,GRPEL2.csv,9085
chr20,RPN2.csv,62463
chr10,ADRB1.csv,3039
chr7,LOC728743.csv,11769
chr1,MIR200B.csv,95
chr1,LINC02792.csv,21605
chr1,LOC107984904.csv,1066
chr1,LINC01788.csv,80016
chr10,MXI1.csv,79761
chr22,POTEH.csv,31606
chr5,LOC105374727.csv,1601
chr18,LINC01879.csv,3608
chr16,CRISPLD2.csv,89530
chr21,LOC105372841.csv,4225
chr14,LOC105370622.csv,2042
chr19,ZNF460.csv,14088
chr7,UNCX.csv,4455
chr3,EAF2.csv,51347
chr10,NEURL1.csv,98842
chr19,LOC107985271.csv,8392
chr4,MAD2L1-DT.csv,98746
chr20,ZBTB46-AS1.csv,14940
chr3,KLHDC8B.csv,5368
chr14,MIR377.csv,69
chr7,WIPF3.csv,110558
chr1,NBPF6.csv,50425
chr14,TRAJ5.csv,60
chr1,SRARP.csv,4572
chr2,CYP1B1-AS1.csv,50751
chr5,ERCC8-AS1.csv,1279
chr16,HSF4.csv,6181
chr22,CACNA1I.csv,118985
chr14,TRAV7.csv,511
chr7,ZNF853.csv,8681
chr19,ZNF570.csv,21188
chr4,LINC02270.csv,27836
chr3,NR2C2.csv,101691
chr23,INTS6L.csv,61881
chr16,VAT1L.csv,191544
chr9,NAA35.csv,85214
chr9,MRPS2.csv,4709
chr5,MRPS36.csv,12399
chr10,MIR146B.csv,73
chr12,LEMD3.csv,78773
chr1,LINC01307.csv,53477
chr1,TARS2.csv,20199
chr1,RNVU1-4.csv,164
chr17,NBR2.csv,28115
chr22,SGSM1.csv,121368
chr3,LOC105374085.csv,2265
chr3,ARL6.csv,50005
chr19,ZNF358.csv,5740
chr11,LOC107984402.csv,37044
chr17,TNFSF13.csv,3320
chr5,NDUFS6.csv,14642
chr23,SMIM10L2A.csv,6132
chr7,MET.csv,126191
chr19,LOC107985342.csv,22874
chr10,LOC105378342.csv,6972
chr1,C1orf146.csv,27899
chr6,MIR219A1.csv,110
chr13,USP12-DT.csv,11245
chr6,MSH5.csv,22672
chr10,PCAT5.csv,22619
chr13,DIAPH3-AS1.csv,31640
chr20,LOC107985416.csv,5047
chr19,PPP1R37.csv,54114
chr15,GOLGA8F.csv,13401
chr11,MIR6752.csv,71
chr9,LOC107987102.csv,2269
chr23,TBC1D25.csv,22896
chr1,LOC105372880.csv,9356
chr4,LOC105374367.csv,4107
chr8,LOC107986936.csv,9828
chr22,PPARA.csv,93231
chr7,MBLAC1.csv,1776
chr15,SNORD115-48.csv,76
chr1,BECN2.csv,1296
chr17,LOC105371793.csv,5370
chr1,ATAD3B.csv,37735
chr2,LINC01965.csv,204486
chr2,LINC01873.csv,9145
chr12,DAO.csv,21014
chr14,TRAJ24.csv,63
chr18,MIR5190.csv,80
chr2,SLC3A1.csv,46031
chr9,LRRC8A.csv,35910
chr8,TRMT12.csv,2207
chr23,SMIM10L2B-AS1.csv,2981
chr9,URM1.csv,20698
chr15,IQCH.csv,247019
chr21,YBEY.csv,28133
chr17,LOC105371792.csv,9257
chr6,PTCRA.csv,10242
chr4,LOC105377357.csv,22213
chr1,USH2A-AS1.csv,44700
chr2,LOC105377635.csv,3908
chr6,CALHM5.csv,13150
chr16,LOC107984826.csv,2665
chr20,TFAP2C.csv,9978
chr3,MIR570HG.csv,23378
chr2,TAF1B.csv,90975
chr1,IER5.csv,4201
chr1,AKIRIN1.csv,14784
chr9,LOC107984006.csv,9309
chr9,LOC105376237.csv,65899
chr4,LOC105377300.csv,24253
chr13,MIR3170.csv,77
chr2,RNF181.csv,3886
chr17,SPEM1.csv,1309
chr12,LOC105369755.csv,945
chr22,LINC01651.csv,3455
chr5,ADGRV1.csv,605642
chr17,LINC01975.csv,6043
chr7,OR2A25.csv,6060
chr1,CSRP1-AS1.csv,27572
chr3,HTD2.csv,13949
chr1,LOC107985096.csv,18749
chr4,LOC105374482.csv,41918
chr11,HYLS1.csv,17033
chr16,FTO-IT1.csv,981
chr4,GAR1.csv,9228
chr2,EIF5B.csv,63938
chr14,KIF26A.csv,42312
chr9,LOC107987040.csv,5647
chr8,AP3M2.csv,18149
chr6,MIR4465.csv,70
chr20,MIR6812.csv,64
chr13,MEDAG.csv,19307
chr9,GPSM1.csv,32063
chr21,KRTAP22-1.csv,296
chr11,LOC105376661.csv,8938
chr19,SNAR-F.csv,123
chr6,LOC105377853.csv,9848
chr18,ME2.csv,75556
chr23,RBM10.csv,41618
chr1,SMYD2.csv,55978
chr9,CRB2.csv,26262
chr19,ZNF429.csv,35731
chr4,LINC02358.csv,14031
chr22,LOC105373031.csv,859
chr17,B4GALNT2.csv,56494
chr12,DDX11.csv,30940
chr2,LOC105373756.csv,13592
chr19,EIF3K.csv,17767
chr3,MELTF-AS1.csv,1839
chr20,MYLK2.csv,15329
chr14,NAA30.csv,25321
chr17,UTP18.csv,37388
chr8,LOC105377785.csv,297276
chr1,ST6GALNAC3.csv,562606
chr7,LINC01372.csv,4049
chr1,RBM15.csv,7301
chr19,LOC107985341.csv,1231
chr9,LOC107987014.csv,2305
chr11,TTC36.csv,3520
chr11,OR5D3P.csv,5846
chr5,LINC02236.csv,30849
chr16,MARVELD3.csv,15786
chr19,CCDC159.csv,8469
chr3,ZNF385D-AS1.csv,37171
chr5,MIR10397.csv,68
chr13,SNORA27.csv,126
chr6,LOC107986656.csv,9530
chr2,TWIST2.csv,62450
chr15,SNORD116-20.csv,94
chr6,LOC105378141.csv,7973
chr17,NSF.csv,166796
chr1,FAM71A.csv,2302
chr19,DPP9-AS1.csv,6667
chr11,USP47.csv,119916
chr23,LOC105373347.csv,90897
chr2,HOXD13.csv,8458
chr12,TMPO.csv,34779
chr14,MIR543.csv,78
chr7,ABCB5.csv,141342
chr8,LOC105375914.csv,133104
chr1,FAM183A.csv,13438
chr2,CFAP221.csv,115930
chr1,ZFYVE9.csv,206664
chr3,PARP14.csv,50115
chr3,SPCS1.csv,5043
chr19,RPS9.csv,7091
chr9,MIR4477B.csv,81
chr3,LOC100507389.csv,15862
chr11,LOC112268069.csv,7224
chr17,PRCD.csv,27754
chr1,KLHL17.csv,5617
chr5,SLC36A1.csv,144975
chr2,NCOA1.csv,279449
chr4,MSANTD1.csv,15016
chr6,LOC105378029.csv,47741
chr1,FAM20B.csv,50764
chr1,LOC107985354.csv,4045
chr2,MAPRE3.csv,56583
chr8,LINC01602.csv,5769
chr14,FUT8.csv,333531
chr15,LOC105370955.csv,56982
chr19,LIN7B.csv,4126
chr7,MAGI2-AS2.csv,3290
chr20,LOC729296.csv,13702
chr18,LOC105372046.csv,32721
chr4,LOC101928658.csv,20566
chr9,PRRX2.csv,57028
chr19,TRAPPC2B.csv,1855
chr11,LOC112268078.csv,40182
chr14,LOC105370543.csv,10221
chr16,LOC107984867.csv,114963
chr6,LOC105374960.csv,9528
chr16,THOC6.csv,3716
chr9,LOC105376276.csv,2371
chr1,LINC01645.csv,14873
chr11,BDNF-AS.csv,191320
chr10,PI4K2A.csv,35764
chr19,MIR1238.csv,83
chr16,KATNIP.csv,230244
chr18,TUBB6.csv,22158
chr3,ATP11B.csv,129507
chr1,TIMM17A.csv,15162
chr9,EXOSC2.csv,11135
chr7,BCAP29.csv,43311
chr2,PDCL3.csv,14480
chr11,LOC101928894.csv,5152
chr2,LINC01381.csv,4890
chr11,MS4A3.csv,14452
chr11,LOC107984399.csv,2705
chr9,RCL1.csv,68123
chr3,SNORA62.csv,154
chr16,UBFD1.csv,16837
chr17,LOC105371737.csv,43693
chr1,PLA2G5.csv,63563
chr19,NAT14.csv,2379
chr14,RNF31.csv,13781
chr1,FPGT-TNNI3K.csv,346187
chr11,SPDYC.csv,3434
chr1,LOC107985594.csv,6524
chr2,HOXD3.csv,15796
chr19,MED25.csv,22096
chr1,RPRD2.csv,112420
chr5,LOC105377733.csv,12258
chr1,LOC105376864.csv,6523
chr10,SUPV3L1.csv,28860
chr4,AMBN.csv,15033
chr19,TIMM50.csv,12942
chr9,PTPDC1.csv,80826
chr22,SCUBE1-AS1.csv,7889
chr14,MIR345.csv,98
chr2,VWA3B.csv,243516
chr18,LOC105372152.csv,17321
chr11,POLD3.csv,76760
chr6,MOG.csv,15274
chr12,TMTC3.csv,57581
chr14,LOC112268138.csv,28423
chr18,DYNAP.csv,66832
chr14,LOC105370627.csv,15237
chr19,CLPTM1.csv,38757
