chr,gene,length
chr11,LOC105369526.csv,45654
chr7,LOC107986755.csv,13754
chr19,LOC105372234.csv,476
chr1,FCGR1A.csv,17916
chr22,SUSD2.csv,7620
chr1,PIFO.csv,28355
chr2,ECRG4.csv,14866
chr9,CACFD1.csv,10871
chr1,MROH9.csv,130871
chr5,PHAX.csv,26306
chr23,MAGEA11.csv,29076
chr13,LINC01072.csv,530
chr17,TRARG1.csv,21317
chr14,LOC105370462.csv,72037
chr3,KBTBD8.csv,12904
chr22,GTSE1.csv,38557
chr5,LINC02059.csv,2955
chr16,SNORD68.csv,72
chr6,SLC17A4.csv,26527
chr4,COPS4.csv,40636
chr6,RIMS1.csv,516596
chr11,DDIAS.csv,32925
chr24,BPY2B.csv,21204
chr12,HSD17B6.csv,35342
chr21,DSCR9.csv,13234
chr4,LOC105377267.csv,34668
chr11,OLFML1.csv,25872
chr11,ST3GAL4.csv,58953
chr6,LOC105377882.csv,12603
chr20,OTOR.csv,3807
chr22,LOC107985571.csv,1624
chr2,WDR43.csv,53553
chr19,PNPLA6.csv,27604
chr11,RCE1.csv,3112
chr20,CTNNBL1.csv,178095
chr17,NLK.csv,162494
chr23,TMEM31.csv,3124
chr1,LINC01358.csv,67772
chr3,QTRT2.csv,31686
chr17,LINC01152.csv,10644
chr19,LENG8.csv,14402
chr3,MIR3135A.csv,77
chr18,MIR5583-1.csv,59
chr1,SFT2D2.csv,27018
chr2,MYCNUT.csv,15620
chr10,CYP2C18.csv,52462
chr7,LOC105375429.csv,9866
chr8,LINC00051.csv,10648
chr19,MIR517B.csv,67
chr20,MIR4326.csv,59
chr2,LINC01802.csv,10620
chr4,MSX1.csv,4272
chr14,SNORD114-9.csv,71
chr8,LOC105379393.csv,53238
chr23,LOC105373338.csv,3763
chr12,RDH5.csv,4313
chr9,MIGA2.csv,35478
chr15,LOC105370981.csv,16300
chr2,LOC105374846.csv,26964
chr19,DKKL1.csv,14613
chr3,LOC102723512.csv,51222
chr2,NEMP2-DT.csv,40211
chr18,LOC105371963.csv,12291
chr17,EFCAB5.csv,178550
chr2,LOC101929510.csv,14076
chr11,FOXRED1.csv,9090
chr8,LINC01606.csv,14679
chr20,MIR3195.csv,84
chr14,TRAV13-1.csv,504
chr6,MIR5683.csv,76
chr19,ZNF586.csv,10941
chr14,TRAJ15.csv,60
chr7,LINC00957.csv,5248
chr3,LOC105377099.csv,5536
chr17,LOC107985004.csv,8829
chr1,NEXN.csv,60116
chr22,SREBF2.csv,74204
chr8,LY6L.csv,2857
chr11,CARNS1.csv,9930
chr2,LOC101928156.csv,10448
chr19,ARRDC2.csv,12979
chr2,MIR559.csv,96
chr4,LINC01094.csv,38508
chr1,SNORA70H.csv,135
chr11,CXCR5.csv,13896
chr19,LOC105372361.csv,7398
chr11,LINC02953.csv,3970
chr11,LOC105369562.csv,4665
chr7,LFNG.csv,16649
chr2,COQ10B.csv,21759
chr12,PEX5.csv,29922
chr22,MIR185.csv,82
chr12,PLEKHG7.csv,69467
chr6,LY6G5B.csv,3571
chr11,CD3E.csv,11444
chr4,LOC100505685.csv,13407
chr8,LOC105377800.csv,22889
chr5,TNFAIP8.csv,130930
chr17,METRNL.csv,15514
chr3,ABTB1.csv,7999
chr19,STXBP2.csv,10764
chr8,FAM66A.csv,48983
chr1,LINC01740.csv,10373
chr10,MIR1265.csv,86
chr17,NMT1.csv,47700
chr12,SCN8A.csv,221632
chr1,TSPAN1.csv,21403
chr8,RNF139.csv,13739
chr11,SIK2.csv,128407
chr21,GABPA.csv,37489
chr9,TOR4A.csv,4916
chr5,NIM1K.csv,88626
chr18,LOC107985149.csv,1918
chr1,LEMD1-AS1.csv,14189
chr22,LOC105373086.csv,2978
chr16,CHST4.csv,12629
chr5,LINC02161.csv,213075
chr9,PRRT1B.csv,14293
chr13,LOC105377814.csv,5559
chr4,BANK1.csv,284331
chr2,TANC1.csv,264060
chr6,FAM135A.csv,147741
chr23,TEX13D.csv,4204
chr4,USP17L21.csv,1593
chr20,SEMG1.csv,2736
chr5,MEGF10.csv,231704
chr23,ZNF674-AS1.csv,2986
chr2,PRKCE.csv,536676
chr1,TRH-GTG1-1.csv,72
chr10,UNC5B.csv,90295
chr3,LOC105374248.csv,3019
chr7,MINDY4.csv,120971
chr21,RNA18SN2.csv,1869
chr10,LOC107984180.csv,1540
chr22,SEPTIN3.csv,28779
chr18,GREB1L.csv,286279
chr2,USP39.csv,46441
chr15,PWAR5.csv,3373
chr11,FAT3.csv,671838
chr7,MIR10525.csv,59
chr3,PLXNA1.csv,54275
chr12,CDK2.csv,5960
chr3,NDUFB4.csv,6172
chr2,LOC105374435.csv,11929
chr1,MIR554.csv,96
chr19,FCGRT.csv,13768
chr23,RPA4.csv,1560
chr3,LOC105377085.csv,29593
chr10,TNKS2.csv,67050
chr16,MIR3677.csv,60
chr11,UBASH3B.csv,158752
chr13,LOC105370113.csv,23068
chr9,BNC2-AS1.csv,711
chr7,TRBV12-3.csv,447
chr19,LOC93429.csv,4597
chr19,CYP2A13.csv,7745
chr5,LINC01020.csv,35646
chr2,SPOPL.csv,71778
chr14,TUNAR.csv,49180
chr17,LOC105371520.csv,8190
chr15,ADPGK-AS1.csv,15365
chr5,LOC105377691.csv,9338
chr7,GPR146.csv,14716
chr1,SETDB1.csv,38475
chr2,MARS2.csv,3027
chr4,SCARNA22.csv,125
chr2,RPE.csv,20736
chr1,LOC105371233.csv,4080
chr6,SNORD101.csv,73
chr1,MTX1.csv,5145
chr21,KCNJ6-AS1.csv,24606
chr20,TOX2.csv,154765
chr23,NDUFA1.csv,4831
chr15,ZNF592.csv,57890
chr17,RNF213.csv,137975
chr2,LINC02576.csv,21842
chr14,TRAV38-2DV8.csv,598
chr19,ZNF134.csv,10483
chr18,DSEL-AS1.csv,383074
chr12,LOC105370055.csv,3450
chr17,C17orf99.csv,20263
chr14,SNORD114-16.csv,69
chr2,ATIC.csv,47772
chr18,LOC102724615.csv,2926
chr15,SNORD115-38.csv,82
chr13,LINC00560.csv,3545
chr1,LCE3B.csv,288
chr12,PCBP2.csv,29061
chr7,PKD1L1-AS1.csv,24557
chr2,CAMKMT.csv,410879
chr12,KDM2B-DT.csv,15010
chr1,LOC105378737.csv,109307
chr6,LOC107986596.csv,4825
chr19,LIN7B.csv,4126
chr1,ENO1-AS1.csv,1051
chr2,WNT10A.csv,19816
chr17,WDR81.csv,22063
chr1,PLA2G2F.csv,11064
chr16,MIR6504.csv,61
chr22,PEX26.csv,27407
chr3,LINC02018.csv,76870
chr12,MIR548C.csv,97
chr22,ACR.csv,7136
chr14,SIPA1L1.csv,420792
chr7,LOC105375235.csv,8934
chr4,LINC01088.csv,337052
chr1,SERTAD4.csv,14068
chr19,LOC107985270.csv,10398
chr18,GRP.csv,11584
chr8,LOC107986888.csv,2880
chr6,LOC107986638.csv,127008
chr10,CNNM1.csv,65230
chr7,BLVRA.csv,49221
chr10,LOC105378447.csv,21759
chr6,LOC105377953.csv,29486
chr11,CLP1.csv,4104
chr2,TTL.csv,59613
chr11,ACER3.csv,165910
chr15,PLA2G4E-AS1.csv,26332
chr11,ACCSL.csv,11997
chr10,LOC105378453.csv,2033
chr14,SNORD114-3.csv,74
chr1,CLCA4.csv,33681
chr23,MIR3937.csv,106
chr5,CMYA5.csv,110888
chr7,OR2A25.csv,6060
chr4,LINC02270.csv,27836
chr4,LOC105377396.csv,43747
chr19,MIR516B2.csv,85
chr14,TRAJ9.csv,61
chr11,OAF.csv,19303
chr16,TP53TG3D.csv,4326
chr4,LINC02271.csv,9996
chr23,EDA.csv,423387
chr6,LINC02521.csv,6060
chr22,CSDC2.csv,15657
chr3,FBXL2.csv,145674
chr1,OR2AJ1.csv,10451
chr13,PRR20D.csv,3022
chr2,UGT1A4.csv,54565
chr3,KCNMB2.csv,308036
chr11,LOC105369329.csv,7979
chr14,SIX6.csv,3705
chr7,CREB5.csv,526574
chr11,MIR4486.csv,63
chr1,FAM163A.csv,88436
chr1,METTL25B.csv,8492
chr22,LOC105373060.csv,715
chr2,PIKFYVE.csv,92570
chr19,CCL25.csv,10310
chr7,STAG3.csv,41772
chr4,ATOH1.csv,2212
chr7,LOC105375169.csv,12731
chr1,CDKN2C.csv,5929
chr9,LOC100132874.csv,4138
chr6,HPAT5.csv,9213
chr17,NAGLU.csv,10212
chr2,ALPG.csv,3871
chr1,GPR61.csv,7389
chr19,TBC1D17.csv,11220
chr20,LOC105372632.csv,602
chr16,C16orf96.csv,62158
chr8,TG.csv,267960
chr15,SNORD115-16.csv,82
chr19,LOC105372468.csv,605
chr11,MS4A18.csv,22120
chr11,MIR7847.csv,103
chr1,LOC105378768.csv,9124
chr1,ZMPSTE24.csv,36103
chr3,TF.csv,134644
chr7,TRBV7-7.csv,502
chr10,LINC02661.csv,51415
chr4,LINC02437.csv,16433
chr10,GDF2.csv,5135
chr22,LINC01639.csv,9351
chr15,GALK2.csv,212110
chr14,NYNRIN.csv,20281
chr15,LOC101928988.csv,7680
chr11,TUB.csv,87064
chr5,LOC112267938.csv,5049
chr8,COL14A1.csv,249107
chr2,CNNM4.csv,50987
chr4,LOC105377519.csv,13318
chr4,LOC105374511.csv,81542
chr12,LOC105369904.csv,7090
chr2,FOXD4L1.csv,2486
chr14,EIF2S1.csv,26189
chr9,PHYHD1.csv,21060
chr15,AQP9.csv,47743
chr19,MIR5695.csv,85
chr23,SSX4.csv,9809
chr19,ZNF85.csv,27471
chr17,KRT10-AS1.csv,17130
chr5,SPEF2.csv,197245
chr16,RIPOR1.csv,28364
chr5,PPARGC1B.csv,127560
chr10,AS3MT.csv,32430
chr20,MIR3646.csv,84
chr16,LOC107984906.csv,2248
chr6,SYCP2L.csv,87258
chr20,ARFGEF2.csv,114983
chr16,HNRNPA1L3.csv,1323
chr21,LOC101928576.csv,1452
chr3,LOC105374039.csv,177487
chr1,DISC1.csv,414483
chr17,SNORA50C.csv,133
chr18,SALL3.csv,19152
chr4,ELMOD2.csv,29625
chr18,LOC105372068.csv,1941
chr3,LOC107986123.csv,2857
chr3,LOC105377046.csv,11003
chr18,C18orf54.csv,24130
chr6,LOC107986633.csv,39734
chr4,DANCR.csv,8304
chr12,ITFG2.csv,47264
chr16,HSD3B7.csv,3964
chr1,LOC107984934.csv,84718
chr4,ART3.csv,101624
chr1,LOC107985377.csv,5403
chr19,LOC100134317.csv,1326
chr9,LOC105375989.csv,23748
chr14,TRAV1-2.csv,614
chr11,SLC22A18.csv,25556
chr1,ZNF678.csv,116114
chr2,VAMP5.csv,8976
chr6,MSH5.csv,22672
chr18,TYMS.csv,15926
chr23,TMEM187.csv,10441
chr2,LOC105373601.csv,17972
chr1,KCNJ9.csv,9026
chr9,TRIM32.csv,13995
chr7,CAV1.csv,36177
chr6,LOC105378129.csv,3752
chr22,LIF-AS1.csv,1345
chr6,LOC107986603.csv,6220
chr11,OR4D6.csv,945
chr2,EHD3.csv,35300
chr4,MIR1269A.csv,105
chr14,GEMIN2.csv,22713
chr8,ZFHX4.csv,186067
chr6,ZFAND3.csv,334898
chr19,ZNF333.csv,43956
chr5,CTC-338M12.4.csv,11046
chr7,LOC105375461.csv,1833
chr11,FLI1.csv,128005
chr13,LOC107984599.csv,29684
chr11,PELI3.csv,11011
chr12,RXYLT1.csv,29732
chr10,MIR4679-1.csv,75
chr2,SILC1.csv,47532
chr21,SLC5A3.csv,32683
chr18,RNF125.csv,72172
chr1,SLC6A17.csv,51709
chr7,ORAI2.csv,23251
chr13,LOC105370310.csv,9224
chr8,LINC02904.csv,15095
chr7,MAFK.csv,12342
chr7,MIOS.csv,42270
chr13,ZIC2.csv,4982
chr4,LOC107986329.csv,11601
chr10,LOC107984210.csv,5191
chr17,LOC112268196.csv,6824
chr19,ZNF93.csv,34630
chr10,ZNF32-AS2.csv,2078
chr9,SPATA31A1.csv,6296
chr20,YWHAB.csv,22828
chr8,ASH2L.csv,35116
chr6,PSORS1C1.csv,25293
chr2,LOC105373392.csv,5413
chr3,LOC105377642.csv,5859
chr6,SLC22A1.csv,38783
chr17,SMTNL2.csv,24313
chr5,MIR4458HG.csv,5410
chr23,SLC6A14.csv,24853
chr7,SNORD93.csv,74
chr12,LOC105370053.csv,9595
chr16,LOC105371125.csv,3885
chr8,FZD3.csv,80057
chr9,LRSAM1.csv,52016
chr11,SLC37A2.csv,27450
chr6,AFG1L.csv,231121
chr14,PALS1.csv,94667
chr12,CCDC184.csv,2283
chr20,SEMG2.csv,3086
chr12,TEX49.csv,42720
chr8,PRSS55.csv,28683
chr2,UBXN4.csv,43202
chr14,LOC105370519.csv,13942
chr17,PRCD.csv,27754
chr15,SH2D7.csv,14468
chr19,ZNRF4.csv,1440
chr13,CKAP2.csv,21199
chr14,LOC107984642.csv,26104
chr14,MIR496.csv,102
chr7,UMAD1.csv,238472
chr12,LINC02827.csv,28826
chr2,LTBP1.csv,497381
chr8,LOC101927245.csv,30478
chr19,ZNF530.csv,12838
chr12,ALG10.csv,12982
chr16,GINS3.csv,13677
chr14,MIR656.csv,78
chr15,UNC45A.csv,23914
chr24,DDX3Y.csv,16480
chr6,HULC.csv,1638
chr14,TTC8.csv,56927
chr14,SNORD114-20.csv,71
chr20,NOL4L-DT.csv,21415
chr3,PLCXD2.csv,171772
chr23,PHEX.csv,218986
chr3,LOC105377113.csv,34610
chr3,LOC105374017.csv,16779
chr1,CELA3B.csv,12333
chr18,SERPINB12.csv,50166
chr19,TNFAIP8L1.csv,16064
chr9,MIRLET7A1HG.csv,34648
chr4,LOC105377584.csv,9318
chr15,CPEB1-AS1.csv,45051
chr15,LOC105370897.csv,1570
chr1,MMEL1-AS1.csv,3510
chr7,GPNMB.csv,28345
chr7,ABHD11-AS1.csv,932
chr15,OR4F15.csv,7996
chr12,RERG-AS1.csv,3361
chr4,LOC105374489.csv,2235
chr1,TRG-CCC5-1.csv,71
chr16,TRL-AAG2-4.csv,82
chr11,MIR1260B.csv,89
chr2,LINC01828.csv,202799
chr4,LOC112268462.csv,11541
chr14,LINC02309.csv,26058
chr1,DNAJB4.csv,38790
chr12,NTF3.csv,63192
chr6,C6orf120.csv,4235
chr10,USP6NL-AS1.csv,927
chr7,KCTD7.csv,14349
chr8,LOC101928087.csv,2053
chr7,SNORA15B-2.csv,135
chr7,PPP1R35-AS1.csv,4561
chr1,OPRD1.csv,59098
chr17,C17orf100.csv,1715
chr1,BLZF1.csv,28381
chr15,INSYN1-AS1.csv,1717
chr7,ATP6V1FNB.csv,5718
chr2,CFLAR.csv,60524
chr2,LOC112268413.csv,30684
chr1,LOC107984948.csv,10244
chr13,RBM26-AS1.csv,18028
chr21,RNA18SN3.csv,1869
chr2,SNORA10B.csv,133
chr14,PPP1R36.csv,39491
chr14,LOC112268131.csv,8684
chr10,LINC02670.csv,4781
chr1,DIO1.csv,16900
chr16,TRP-CGG1-2.csv,72
chr6,LOC107986570.csv,26731
chr2,CFAP221.csv,115930
chr11,NEAT1.csv,22743
chr16,ABCC1.csv,193447
chr5,CRHBP.csv,28289
chr14,G2E3.csv,60929
chr12,LOC107984505.csv,12836
chr19,FPR2.csv,18506
chr10,LOC102724593.csv,15343
chr1,RPS8.csv,3240
chr14,ANG.csv,10010
chr10,FAM238A.csv,4460
chr2,SMYD5.csv,12977
chr6,TRI-TAT2-2.csv,94
chr17,RPA1.csv,70078
chr5,LOC102723752.csv,13712
chr2,LINC01865.csv,20771
chr20,LINC01706.csv,21069
chr19,PDCD2L.csv,21770
chr11,ZNRD2.csv,1412
chr10,LINC01374.csv,61051
chr3,ROBO2.csv,1743290
chr16,MLYCD.csv,27917
chr7,BET1-AS1.csv,17697
chr9,LOC102724036.csv,247231
chr16,LOC100287175.csv,2254
chr7,AKR1D1.csv,41847
chr3,CRYBG3.csv,123292
chr2,ELMOD3.csv,37359
chr19,BAX.csv,6974
chr3,FGF12-AS2.csv,1552
chr23,LOC105373190.csv,3963
chr19,LOC105372314.csv,9649
chr21,RNA5-8SN3.csv,157
chr23,DNAAF6.csv,37637
chr10,NUDT13.csv,21373
chr7,LOC105375370.csv,19629
chr17,OR4D2.csv,4135
chr1,LINC01741.csv,9807
chr19,CAMSAP3.csv,22442
chr1,RPS27.csv,1394
chr8,ZNF696.csv,8536
chr17,STH.csv,445
chr3,PRKCI.csv,83558
chr11,LOC105369527.csv,2255
chr20,MYH7B.csv,46570
chr20,ACSS2.csv,53021
chr11,MRGPRX3.csv,17534
chr11,SAA1.csv,3704
chr7,LOC101928688.csv,68426
chr23,RNF128.csv,103179
chr16,LOC112268166.csv,6403
chr16,FTO.csv,417979
chr9,LOC105376020.csv,8632
chr16,LOC105376753.csv,18353
chr2,MEIS1.csv,138745
chr3,ALDH1L1-AS1.csv,4430
chr14,TRAV19.csv,553
chr1,IL6R.csv,64108
chr23,NXT2.csv,8875
chr5,LOC105374659.csv,34225
chr4,LOC105377273.csv,44709
chr15,LOC105370715.csv,7605
chr1,LOC102723348.csv,24330
chr10,EPC1-AS1.csv,27125
chr16,MIR140.csv,100
chr2,MIR4430.csv,49
chr2,MTA3.csv,262837
chr20,LINC01524.csv,29589
chr23,PGRMC1.csv,8182
chr1,USP21.csv,6266
chr20,C20orf204.csv,5293
chr7,NUDT1.csv,8920
chr17,CNP.csv,10946
chr3,OXNAD1.csv,121790
chr6,PIM1.csv,5277
chr11,SNORD13I.csv,105
chr4,PGM2.csv,36252
chr1,MIR197.csv,75
chr17,PCTP.csv,94023
chr6,LOC101928516.csv,621277
chr6,LINC01012.csv,16188
chr17,EPN2.csv,99350
chr6,LOC107986608.csv,93862
chr3,LINC02017.csv,11043
chr2,LOC105374317.csv,65848
chr16,SCNN1B.csv,103065
chr3,LOC102724048.csv,22203
chr11,OR51J1.csv,1375
chr8,NRG1-IT3.csv,1980
chr4,HNRNPD-DT.csv,9698
chr1,GADD45A.csv,3134
chr23,GK.csv,78115
chr19,ZNF749.csv,18537
chr2,C2orf73.csv,53731
chr2,SIX3.csv,4370
chr6,TRI-AAT1-1.csv,74
chr9,DAB2IP.csv,218648
chr8,SFTPC.csv,7097
chr7,COPG2IT1.csv,3448
chr12,CACNA1C-IT2.csv,1112
chr8,DPYSL2.csv,144145
chr18,LOC105372042.csv,18756
chr1,VPS45.csv,78051
chr6,GINM1.csv,25374
chr1,LOC107985230.csv,7076
chr19,RPS11.csv,3275
chr10,MACROH2A2.csv,59437
chr2,TRIM43.csv,7778
chr2,CHMP3-AS1.csv,56063
chr9,SPATA31A5.csv,6282
chr19,LOC105372281.csv,6305
chr7,TRBJ1-1.csv,48
chr11,LINC02760.csv,16063
chr3,LINC01322.csv,306769
chr7,LOC105375151.csv,27292
chr1,BRDT.csv,65058
chr20,MAP1LC3A.csv,13523
chr6,LOC105378115.csv,8811
chr2,C2orf16.csv,45337
chr21,RNA28SN1.csv,5066
chr2,MIR3130-2.csv,75
chr6,PRSS16.csv,8920
chr14,TRAV4.csv,764
chr23,TCEAL4.csv,11499
chr12,LOC105370017.csv,5330
chr14,TRAJ50.csv,60
chr1,EPHX4.csv,33554
chr15,SNORD116-19.csv,94
chr10,VTI1A.csv,408381
chr2,SH2D6.csv,18316
chr2,LOC105373398.csv,18353
chr7,LOC105375463.csv,67366
chr11,LOC399900.csv,1573
chr17,RPL23A.csv,4375
chr4,STATH.csv,6605
chr13,LOC101927284.csv,174470
chr7,LOC107986854.csv,25931
chr14,CHURC1-FNTB.csv,148295
chr10,HHEX.csv,5693
chr5,EGR1.csv,3825
chr21,MCM3AP-AS1.csv,22471
chr3,NSUN3.csv,68772
chr3,LSMEM2.csv,10210
chr16,MIR5189.csv,114
chr12,CD27.csv,6852
chr3,LINC00578.csv,310784
chr3,IQCF3.csv,3974
chr17,LOC105371744.csv,15697
chr19,NLRP2.csv,35855
chr17,SHBG.csv,19309
chr12,MIR1251.csv,70
chr24,LOC105379265.csv,8547
chr8,SLC30A8.csv,226498
chr14,LOC102723725.csv,2194
chr7,LOC105375334.csv,80824
chr2,C2orf69.csv,16981
chr12,LOC101928362.csv,169017
chr17,KCNJ18.csv,13178
chr11,SERPING1.csv,17164
chr17,CCL11.csv,2593
chr8,LOC105379361.csv,8030
chr20,TSHZ2.csv,523022
chr5,LOC105379086.csv,7289
chr11,FADS2.csv,51152
chr1,OR2T7.csv,7958
chr18,LOC105372188.csv,5481
chr12,AQP5.csv,3828
chr9,LINC00963.csv,25027
chr9,MIR2861.csv,90
chr1,PPIAL4C.csv,760
chr1,RNPC3.csv,29541
chr4,USP17L11.csv,1593
chr10,LINC00858.csv,14680
chr6,LOC112267956.csv,50562
chr4,CLCN3.csv,103096
chr11,PANO1.csv,2547
chr10,LOC101927445.csv,29512
chr1,LRRC42.csv,21819
chr7,LOC105375329.csv,2687
chr9,LOC107987008.csv,69179
chr19,STK11.csv,22654
chr12,ERP29.csv,10110
chr15,LOC112268149.csv,30942
chr12,LOC105369957.csv,40768
chr7,LOC101927890.csv,25752
chr22,LOC107985584.csv,1685
chr1,LYPLA2.csv,4751
chr7,SPDYE5.csv,11997
chr24,DAZ4.csv,73235
chr1,MRPS21.csv,15138
chr3,LOC105374080.csv,11463
chr7,GPR141.csv,60276
chr17,HEXD-IT1.csv,1280
chr1,LOC105371658.csv,22072
chr10,KCNMA1-AS2.csv,9270
chr14,STYX.csv,44831
chr6,LINC02526.csv,4510
chr16,MIR5587.csv,53
chr14,OR11H12.csv,981
chr14,TRAJ49.csv,56
chr12,HSP90B1.csv,17517
chr2,LOC105373666.csv,9386
chr14,LINC00523.csv,15477
chr5,LOC105374643.csv,4928
chr9,LOC105376076.csv,38966
chr19,TMEM190.csv,2121
chr17,MIR4523.csv,69
chr7,STK31.csv,122376
chr7,NCF1.csv,15305
chr17,MIF4GD-DT.csv,2597
chr11,IL10RA.csv,16644
chr22,MIR33A.csv,69
chr7,AUTS2.csv,1195032
chr3,ALAS1.csv,16245
chr24,CSF2RA.csv,56405
chr1,LOC112267900.csv,27175
chr19,EPN1.csv,34308
chr2,LOC105374839.csv,14760
chr9,ZBTB43.csv,34139
chr12,OR9K2.csv,6345
chr7,OCM.csv,26646
chr10,MCM10.csv,49553
chr13,LOC105370178.csv,35152
chr22,HSCB.csv,15519
chr16,ORC6.csv,8739
chr16,LOC105371198.csv,6427
chr2,UPP2.csv,140976
chr1,RIMKLA.csv,45022
chr16,LOC102724859.csv,23015
chr6,LOC105378004.csv,11425
chr17,SNORA59B.csv,152
chr17,MRC2.csv,65928
chr23,MSL3.csv,17614
chr1,CLCNKB.csv,13545
chr15,SNORD109A.csv,67
chr7,AQP1.csv,13664
chr17,OTOP2.csv,10959
chr8,KIFC2.csv,7957
chr13,MIR4704.csv,75
chr10,LOC107984221.csv,4902
chr11,ARL2-SNX15.csv,26460
chr7,LINC02577.csv,63465
chr18,PSMG2.csv,67003
chr19,MAST3.csv,53915
chr23,TSR2.csv,7629
chr16,LINC02181.csv,6208
chr20,APCDD1L-DT.csv,104514
chr17,HEATR6-DT.csv,9387
chr22,TUBA8.csv,20924
chr6,LOC100506851.csv,84658
chr12,LINC02820.csv,256195
chr7,LOC105375168.csv,8838
chr10,BTRC.csv,203506
chr4,LINC01060.csv,146331
chr3,TRMT10C.csv,4579
chr12,ZNF664.csv,42213
chr1,LOC105376825.csv,5522
chr9,LOC101927847.csv,18071
chr5,LOC105374672.csv,9125
chr10,CYP17A1-AS1.csv,1846
chr3,LOC105374077.csv,3705
chr23,LINC00106.csv,2388
chr12,LINC02450.csv,24904
chr19,IFI30.csv,4305
chr10,LOC105376451.csv,14108
chr7,LOC105375302.csv,45033
chr19,COLGALT1.csv,27511
chr8,POU5F1B.csv,3778
chr7,MIR6840.csv,71
chr1,LOC105378751.csv,9699
chr16,LOC100505915.csv,14787
chr2,LOC105373874.csv,10360
chr4,LOC102724672.csv,7685
chr16,SPG7.csv,49390
chr16,PHAF1.csv,38664
chr23,LOC105377208.csv,4275
chr3,MIR3714.csv,65
chr1,LINC01132.csv,7602
chr1,PKP1.csv,49484
chr9,RABEPK.csv,33669
chr2,MRPL33.csv,8015
chr7,SLC26A5-AS1.csv,68801
chr19,CACNG8.csv,27279
chr14,LOC105370416.csv,2996
chr10,C10orf67-AS1.csv,1205
chr6,ADGRF5-AS1.csv,6559
chr18,PPP4R1-AS1.csv,4557
chr3,UMPS.csv,18832
chr14,CCDC197.csv,14489
chr21,LOC105372790.csv,69120
chr14,IFI27L1.csv,21403
chr1,LINC01776.csv,61948
chr17,LOC105371711.csv,11734
chr9,MIR4665.csv,79
chr6,LOC107986601.csv,2921
chr12,LOC105369818.csv,114988
chr5,PCDHA@.csv,226209
chr23,CSTF2.csv,23166
chr14,SNORD114-1.csv,71
chr19,TRG-TCC1-1.csv,72
chr19,MIR4749.csv,61
chr1,TRG-GCC1-3.csv,71
chr17,SNORD3A.csv,217
chr18,ONECUT2.csv,55925
chr3,LOC105377178.csv,32406
chr1,LOC107985232.csv,12660
chr1,METTL13.csv,16057
chr2,LOC107985955.csv,127268
chr22,IGLV3-9.csv,628
chr10,GJD4.csv,3595
chr10,LOC107984195.csv,26753
chr19,RPL13A.csv,4701
chr2,IL1R1.csv,110237
chr7,SERPINE1.csv,12144
chr15,ITPKA.csv,9682
chr14,OTUB2.csv,22591
chr16,FBRS.csv,12380
chr16,NOD2.csv,39491
chr11,LOC101928008.csv,90122
chr2,VWC2L-IT1.csv,26709
chr16,VASN.csv,11691
chr23,MID1IP1.csv,5074
chr17,COASY.csv,4130
chr15,MIR4510.csv,68
chr2,SLC9A2.csv,91803
chr14,EDDM3B.csv,2545
chr17,PSMB6.csv,2332
chr1,GPR88.csv,3883
chr1,PPIH.csv,23885
chr2,LOC112268422.csv,6382
chr12,H1-7.csv,1300
chr2,DYNC1I2.csv,62690
chr3,LOC105377087.csv,51385
chr24,TSPY9.csv,2815
chr2,IGKV1D-42.csv,467
chr8,SNORA99.csv,197
chr6,ABCF1.csv,20081
chr1,OR14L1P.csv,5230
chr6,NUS1.csv,35259
chr4,LOC550113.csv,19726
chr2,SNORD70B.csv,75
chr2,NCK2.csv,149626
chr13,UBE2L5.csv,7266
chr8,MIR6847.csv,69
chr1,INAVA.csv,24212
chr19,IGFL2.csv,136850
chr13,PRR20B.csv,3022
chr7,SNORA22.csv,134
chr3,CSTA.csv,16722
chr14,TOMM20L.csv,21177
chr15,LOC107984793.csv,23177
chr18,LOC105372100.csv,26699
chr9,HSPA5-DT.csv,19451
chr17,SNORD49A.csv,71
chr3,LOC102723596.csv,23956
chr9,TMEM268.csv,42526
chr8,LOC107986925.csv,25110
chr3,SNORD69.csv,77
chr1,ZBTB40.csv,102317
chr1,LOC102606465.csv,61534
chr5,PCDHB1.csv,7973
chr12,MIR6758.csv,63
chr13,LINC00544.csv,13958
chr2,RETREG2.csv,7249
chr20,LOC101929698.csv,10327
chr6,RRP36.csv,7977
chr15,GABPB1-AS1.csv,4139
chr24,LOC105377219.csv,427
chr15,LOC105370753.csv,18488
chr1,LOC105372884.csv,18836
chr12,C12orf75.csv,40828
chr14,MGAT2.csv,2683
chr13,LOC107984608.csv,53137
chr22,BCL2L13.csv,102001
chr8,MIR4472-1.csv,80
chr7,POM121L12.csv,1293
chr15,MIR548AP.csv,96
chr7,POM121.csv,72103
chr12,LOC105369838.csv,122994
chr2,LINC01937.csv,23761
chr3,COPG1.csv,28199
chr8,TIGD5.csv,5394
chr1,C1orf185.csv,50096
chr1,CPT2.csv,17374
chr18,LOC107987258.csv,10232
chr2,MMADHC-DT.csv,260877
chr10,LOC101927584.csv,2037
chr14,DHRS2.csv,15525
chr23,CT45A1.csv,14921
chr19,ATCAY.csv,47398
chr1,TMEM201.csv,26035
chr8,WASHC5-AS1.csv,4306
chr1,TMCC2.csv,45398
chr11,MADD.csv,60844
chr3,LOC105374259.csv,7832
